PRODUCTID,CUSTOMERID,DATEID,ORDERNUMBER,ORDERLINENUMBER,DEALSIZE,QUANTITYORDERED,PRICEEACH,SALES,TOTAL_ORDERLINE_AMOUNT
83,72,20040802,10276,7,Medium,48,75.18,3608.64,3608.64
83,70,20040830,10287,16,Medium,40,88.12,3524.8,3524.8
83,17,20040930,10299,1,Small,32,80.84,2586.88,2586.88
83,69,20041016,10310,14,Medium,49,97.01,4753.49,4753.49
83,80,20041103,10319,2,Medium,43,85.69,3684.67,3684.67
83,46,20041117,10331,2,Medium,41,100.0,5715.4,4100.0
83,2,20041124,10343,1,Medium,30,100.0,3098.7,3000.0
83,24,20041207,10355,9,Small,28,95.39,2670.92,2670.92
83,74,20050106,10363,9,Medium,43,100.0,5154.41,4300.0
83,24,20050210,10378,2,Medium,41,100.0,4894.17,4100.0
83,40,20050304,10390,10,Small,30,82.42,2472.6,2472.6
84,18,20030129,10103,3,Medium,31,100.0,3224.31,3100.0
84,63,20030401,10114,7,Medium,32,100.0,3667.52,3200.0
84,26,20030528,10126,3,Medium,43,96.31,4141.33,4141.33
84,6,20030724,10140,3,Small,26,100.0,2829.58,2600.0
84,61,20030921,10151,10,Medium,27,100.0,3068.55,2700.0
84,64,20031021,10164,1,Small,24,100.0,2634.96,2400.0
84,50,20031106,10175,8,Small,22,100.0,2436.72,2200.0
84,82,20031114,10184,13,Medium,46,100.0,4607.36,4600.0
84,31,20031125,10194,3,Medium,37,97.27,3598.99,3598.99
84,65,20031209,10207,14,Medium,49,80.9,3964.1,3964.1
84,66,20040204,10217,3,Small,21,100.0,2244.9,2100.0
84,40,20040311,10229,8,Small,25,100.0,2793.0,2500.0
84,35,20040504,10245,1,Medium,37,100.0,4133.64,3700.0
84,66,20040615,10259,11,Medium,45,86.68,3900.6,3900.6
84,21,20040719,10270,1,Small,32,85.72,2743.04,2743.04
84,19,20040819,10281,8,Small,29,82.83,2402.07,2402.07
84,38,20040908,10291,3,Small,26,83.79,2178.54,2178.54
84,16,20041013,10305,12,Medium,28,100.0,3155.04,2800.0
84,32,20041022,10313,6,Small,27,87.64,2366.28,2366.28
84,12,20041105,10324,11,Small,20,98.18,1963.6,1963.6
84,40,20041119,10335,1,Medium,44,100.0,4746.28,4400.0
84,26,20041101,10348,3,Medium,42,100.0,6386.94,4200.0
84,24,20041210,10358,1,Medium,41,100.0,4428.0,4100.0
84,40,20050123,10371,1,Medium,26,100.0,4044.04,2600.0
84,40,20050217,10382,6,Small,26,100.0,2708.42,2600.0
84,44,20050501,10411,1,Small,26,100.0,2904.72,2600.0
84,15,20050531,10425,11,Medium,41,86.68,3553.88,3553.88
85,1,20030224,10107,8,Small,20,92.9,1858.0,1858.0
85,11,20030429,10120,6,Small,22,100.0,2461.36,2200.0
85,24,20030627,10133,1,Small,23,100.0,2642.01,2300.0
85,4,20030825,10145,12,Medium,33,93.9,3098.7,3098.7
85,6,20031028,10168,7,Medium,28,100.0,3244.36,2800.0
85,8,20031118,10188,7,Medium,44,98.89,4351.16,4351.16
85,45,20040112,10210,5,Medium,46,79.91,3675.86,3675.86
85,11,20040220,10223,7,Small,21,100.0,2475.27,2100.0
85,58,20040402,10235,1,Medium,41,100.0,4177.49,4100.0
85,62,20040511,10250,2,Medium,31,100.0,3282.28,3100.0
85,14,20040628,10263,8,Small,31,79.91,2477.21,2477.21
85,15,20040723,10275,7,Small,23,81.91,1883.93,1883.93
85,16,20040827,10285,12,Medium,37,98.89,3658.93,3658.93
85,76,20040916,10297,2,Small,26,100.0,2856.88,2600.0
85,48,20041015,10308,5,Small,24,79.91,1917.84,1917.84
85,19,20041102,10318,7,Medium,47,100.0,5305.36,4700.0
85,1,20041115,10329,11,Small,45,63.91,2875.95,2875.95
85,54,20041124,10340,2,Medium,55,100.0,6482.85,5500.0
85,89,20041204,10353,5,Medium,46,81.17,3733.82,3733.82
85,74,20050106,10363,2,Medium,50,100.0,6576.5,5000.0
85,15,20050203,10375,3,Medium,37,100.0,6353.27,3700.0
85,27,20050302,10387,1,Medium,44,94.9,4175.6,4175.6
85,13,20050403,10401,1,Medium,49,100.0,4992.61,4900.0
85,71,20050510,10416,2,Medium,45,100.0,4764.6,4500.0
86,67,20030303,10108,13,Small,27,43.45,1173.15,1173.15
86,68,20030508,10122,17,Small,31,44.66,1384.46,1384.46
86,40,20030702,10135,14,Small,33,40.23,1327.59,1327.59
86,4,20030825,10145,1,Small,31,35.8,1109.8,1109.8
86,5,20031010,10159,9,Small,35,35.4,1239.0,1239.0
86,43,20031104,10169,9,Small,26,39.83,1035.58,1035.58
86,7,20031111,10180,4,Small,34,45.46,1545.64,1545.64
86,24,20031119,10190,1,Small,46,32.99,1517.54,1517.54
86,10,20040115,10211,9,Small,41,42.24,1731.84,1731.84
86,7,20040221,10224,2,Small,43,39.43,1695.49,1695.49
86,12,20040405,10237,2,Small,26,40.23,1045.98,1045.98
86,10,20040526,10252,6,Small,36,48.28,1738.08,1738.08
86,59,20040630,10264,4,Small,20,32.59,651.8,651.8
86,72,20040802,10276,10,Small,27,36.61,988.47,988.47
86,16,20040827,10285,1,Small,37,41.03,1518.11,1518.11
86,17,20040930,10299,4,Small,24,42.24,1013.76,1013.76
86,69,20041016,10310,17,Small,36,43.05,1549.8,1549.8
86,80,20041103,10319,5,Small,29,38.22,1108.38,1108.38
86,46,20041117,10331,3,Medium,28,100.0,4102.56,2800.0
86,2,20041124,10343,5,Medium,29,100.0,3713.16,2900.0
86,24,20041207,10355,10,Small,38,39.83,1513.54,1513.54
86,68,20050106,10364,1,Small,48,48.28,2317.44,2317.44
86,24,20050210,10378,1,Medium,40,82.46,3298.4,3298.4
86,40,20050304,10390,11,Small,41,44.56,1826.96,1826.96
86,23,20050408,10403,2,Small,30,40.23,1206.9,1206.9
87,24,20030131,10104,11,Small,35,47.62,1666.7,1666.7
87,63,20030401,10114,2,Small,28,55.73,1560.44,1560.44
87,75,20030603,10127,13,Small,45,51.95,2337.75,2337.75
87,74,20030801,10141,7,Small,24,45.99,1103.76,1103.76
87,61,20030921,10151,5,Small,41,63.85,2617.85,2617.85
87,27,20031022,10165,14,Small,48,45.99,2207.52,2207.52
87,50,20031106,10175,3,Medium,50,63.31,3165.5,3165.5
87,82,20031114,10184,8,Small,33,62.77,2071.41,2071.41
87,48,20031125,10195,8,Small,32,43.29,1385.28,1385.28
87,65,20031209,10207,9,Small,27,60.06,1621.62,1621.62
87,83,20040210,10219,4,Small,35,55.19,1931.65,1931.65
87,40,20040311,10229,3,Small,23,54.11,1244.53,1244.53
87,24,20040505,10246,7,Small,35,48.7,1704.5,1704.5
87,66,20040615,10259,6,Small,40,43.83,1753.2,1753.2
87,40,20040720,10271,7,Small,35,47.62,1666.7,1666.7
87,19,20040819,10281,3,Small,31,55.19,1710.89,1710.89
87,1,20040908,10292,10,Small,50,46.53,2326.5,2326.5
87,16,20041013,10305,7,Small,40,57.9,2316.0,2316.0
87,32,20041022,10313,1,Small,38,45.45,1727.1,1727.1
87,18,20041105,10325,3,Large,38,100.0,8844.12,3800.0
87,40,20041119,10335,3,Small,40,60.6,2424.0,2424.0
87,75,20041201,10349,1,Small,33,46.53,1535.49,1535.49
87,2,20041215,10359,3,Medium,36,100.0,6358.68,3600.0
87,40,20050123,10371,2,Small,20,66.47,1329.4,1329.4
87,24,20050222,10383,5,Small,32,53.18,1701.76,1701.76
87,24,20050315,10394,3,Small,36,62.77,2259.72,2259.72
87,24,20050503,10412,7,Small,19,48.7,925.3,925.3
87,15,20050531,10425,6,Small,11,43.83,482.13,482.13
88,24,20030131,10104,4,Medium,49,65.87,3227.63,3227.63
88,91,20030411,10116,1,Small,27,63.38,1711.26,1711.26
88,75,20030603,10127,6,Small,29,70.84,2054.36,2054.36
88,40,20030808,10142,16,Medium,42,74.57,3131.94,3131.94
88,29,20030925,10152,2,Small,33,50.95,1681.35,1681.35
88,27,20031022,10165,7,Small,44,53.44,2351.36,2351.36
88,71,20031106,10176,6,Small,22,64.0,1408.0,1408.0
88,82,20031114,10184,1,Small,48,50.95,2445.6,2445.6
88,48,20031125,10195,1,Small,33,54.68,1804.44,1804.44
88,65,20031209,10207,2,Small,45,56.55,2544.75,2544.75
88,76,20040212,10220,6,Small,20,52.82,1056.4,1056.4
88,73,20040315,10230,4,Small,46,60.9,2801.4,2801.4
88,74,20040505,10247,6,Small,40,49.71,1988.4,1988.4
88,19,20040720,10272,6,Small,45,64.63,2908.35,2908.35
88,40,20040820,10282,9,Small,36,59.65,2147.4,2147.4
88,1,20040908,10292,3,Small,31,67.73,2099.63,2099.63
88,78,20041014,10306,17,Small,46,50.33,2315.18,2315.18
88,79,20041022,10314,9,Small,35,66.49,2327.15,2327.15
88,18,20041105,10325,2,Medium,28,100.0,5377.4,2800.0
88,63,20041120,10336,9,Small,31,84.71,2626.01,2626.01
88,24,20041202,10350,14,Medium,27,100.0,4406.4,2700.0
88,2,20041215,10359,1,Medium,22,100.0,4301.22,2200.0
88,40,20050123,10371,11,Small,30,99.55,2986.5,2986.5
88,24,20050222,10383,8,Small,44,36.07,1587.08,1587.08
88,24,20050315,10394,4,Small,30,60.28,1808.4,1808.4
88,14,20050505,10413,6,Small,24,49.71,1193.04,1193.04
89,18,20030129,10103,7,Medium,45,75.63,3403.35,3403.35
89,40,20030326,10113,1,Small,23,68.52,1575.96,1575.96
89,26,20030528,10126,7,Small,26,62.7,1630.2,1630.2
89,6,20030724,10140,7,Small,28,60.76,1701.28,1701.28
89,27,20030919,10150,4,Small,49,58.18,2850.82,2850.82
89,64,20031021,10164,5,Small,49,54.94,2692.06,2692.06
89,50,20031106,10175,12,Small,29,74.98,2174.42,2174.42
89,30,20031113,10183,4,Medium,49,64.64,3167.36,3167.36
89,31,20031125,10194,7,Small,39,54.94,2142.66,2142.66
89,32,20031205,10206,2,Small,36,58.82,2117.52,2117.52
89,66,20040204,10217,7,Small,39,62.05,2419.95,2419.95
89,40,20040311,10229,12,Small,30,73.04,2191.2,2191.2
89,35,20040504,10245,5,Medium,44,69.16,3043.04,3043.04
89,36,20040615,10258,2,Small,20,61.41,1228.2,1228.2
89,21,20040719,10270,5,Small,21,63.35,1330.35,1330.35
89,19,20040819,10281,12,Small,36,77.57,2792.52,2792.52
89,38,20040908,10291,7,Small,32,71.75,2296.0,2296.0
89,39,20041011,10304,2,Small,36,73.04,2629.44,2629.44
89,32,20041022,10313,10,Small,34,56.24,1912.16,1912.16
89,12,20041105,10324,4,Large,48,100.0,8209.44,4800.0
89,9,20041118,10333,4,Small,33,73.69,2431.77,2431.77
89,26,20041101,10348,5,Medium,31,100.0,3139.99,3100.0
89,24,20041210,10358,2,Medium,36,100.0,5669.64,3600.0
89,43,20050120,10370,3,Medium,25,100.0,3160.25,2500.0
89,40,20050217,10382,8,Medium,48,100.0,6799.68,4800.0
89,44,20050501,10411,5,Small,27,69.16,1867.32,1867.32
89,24,20050531,10424,2,Small,44,61.41,2702.04,2702.04
90,87,20030217,10106,5,Small,33,72.92,2406.36,2406.36
90,11,20030429,10120,11,Small,29,72.23,2094.67,2094.67
90,24,20030627,10133,6,Small,49,57.1,2797.9,2797.9
90,91,20030813,10144,1,Small,20,81.86,1637.2,1637.2
90,6,20031028,10168,12,Small,31,73.61,2281.91,2281.91
90,45,20040112,10210,10,Small,39,59.16,2307.24,2307.24
90,11,20040220,10223,12,Small,20,66.04,1320.8,1320.8
90,58,20040402,10235,6,Small,34,77.73,2642.82,2642.82
90,62,20040511,10250,7,Medium,50,61.22,3061.0,3061.0
90,24,20040624,10262,2,Medium,40,79.11,3164.4,3164.4
90,15,20040723,10275,12,Small,28,63.97,1791.16,1791.16
90,86,20040821,10284,4,Medium,50,81.86,4093.0,4093.0
90,76,20040916,10297,7,Small,28,79.8,2234.4,2234.4
90,48,20041015,10308,10,Medium,46,66.04,3037.84,3037.84
90,60,20041101,10316,2,Small,24,59.16,1419.84,1419.84
90,87,20041112,10328,5,Small,24,81.17,1948.08,1948.08
90,54,20041124,10340,3,Small,39,59.16,2307.24,2307.24
90,89,20041204,10353,7,Small,40,44.51,1780.4,1780.4
90,21,20041217,10361,2,Medium,49,72.33,3544.17,3544.17
90,15,20050203,10375,4,Medium,44,82.26,3619.44,3619.44
90,22,20050303,10388,8,Medium,35,100.0,3918.95,3500.0
90,2,20050330,10398,4,Small,22,67.41,1483.02,1483.02
90,13,20050403,10401,6,Medium,62,77.73,4819.26,4819.26
90,71,20050510,10416,7,Small,26,61.22,1591.72,1591.72
91,67,20030303,10108,16,Medium,31,100.0,3669.78,3100.0
91,2,20030507,10121,3,Small,25,86.74,2168.5,2168.5
91,40,20030702,10135,17,Small,30,89.8,2694.0,2694.0
91,4,20030825,10145,4,Medium,27,100.0,3251.34,2700.0
91,5,20031010,10159,12,Small,23,100.0,2347.15,2300.0
91,43,20031104,10169,12,Medium,34,100.0,3920.88,3400.0
91,7,20031111,10180,7,Small,22,100.0,2514.6,2200.0
91,24,20031119,10190,4,Medium,42,85.72,3600.24,3600.24
91,10,20040115,10211,12,Medium,37,100.0,4040.03,3700.0
91,7,20040221,10224,5,Medium,30,100.0,3336.9,3000.0
91,12,20040405,10237,5,Medium,27,100.0,3113.64,2700.0
91,10,20040526,10252,9,Small,25,100.0,2832.0,2500.0
91,59,20040630,10264,7,Medium,34,97.97,3330.98,3330.98
91,72,20040802,10276,13,Medium,38,100.0,4304.64,3800.0
91,16,20040827,10285,4,Small,26,100.0,2600.26,2600.0
91,17,20040930,10299,7,Medium,38,100.0,4382.16,3800.0
91,18,20041015,10309,3,Medium,50,84.7,4235.0,4235.0
91,80,20041103,10319,8,Small,22,100.0,2626.8,2200.0
91,46,20041117,10331,4,Medium,32,100.0,5026.56,3200.0
91,20,20041124,10341,4,Small,31,71.02,2201.62,2201.62
91,24,20041207,10355,5,Medium,40,100.0,4326.8,4000.0
91,51,20050107,10365,3,Medium,22,100.0,3425.18,2200.0
91,15,20050203,10375,15,Medium,41,100.0,4701.88,4100.0
91,40,20050304,10390,12,Small,45,48.98,2204.1,2204.1
91,23,20050408,10403,5,Medium,45,100.0,5189.4,4500.0
92,87,20030217,10106,6,Small,39,40.15,1565.85,1565.85
92,11,20030429,10120,12,Small,49,50.62,2480.38,2480.38
92,24,20030627,10133,7,Small,27,50.19,1355.13,1355.13
92,51,20030810,10143,1,Small,34,36.66,1246.44,1246.44
92,24,20031008,10156,1,Small,20,41.02,820.4,820.4
92,6,20031028,10168,13,Small,48,51.93,2492.64,2492.64
92,33,20031201,10199,1,Small,29,38.4,1113.6,1113.6
92,45,20040112,10210,11,Small,43,41.02,1763.86,1763.86
92,11,20040220,10223,13,Small,41,46.26,1896.66,1896.66
92,58,20040402,10235,7,Small,41,35.35,1449.35,1449.35
92,62,20040511,10250,8,Small,36,51.93,1869.48,1869.48
92,24,20040624,10262,3,Small,49,37.97,1860.53,1860.53
92,15,20040723,10275,13,Small,38,45.39,1724.82,1724.82
92,86,20040821,10284,5,Small,33,51.93,1713.69,1713.69
92,90,20040915,10296,1,Small,26,48.44,1259.44,1259.44
92,48,20041015,10308,11,Small,47,43.64,2051.08,2051.08
92,60,20041101,10316,3,Small,34,47.57,1617.38,1617.38
92,87,20041112,10328,7,Small,34,51.93,1765.62,1765.62
92,54,20041124,10340,4,Small,40,50.62,2024.8,2024.8
92,89,20041204,10353,8,Medium,40,82.21,3288.4,3288.4
92,21,20041217,10361,3,Small,33,82.59,2725.47,2725.47
92,15,20050203,10375,5,Medium,49,65.8,3224.2,3224.2
92,22,20050303,10388,1,Medium,27,100.0,3211.38,2700.0
92,2,20050330,10398,5,Small,49,36.66,1796.34,1796.34
92,13,20050403,10401,7,Small,56,35.35,1979.6,1979.6
92,71,20050510,10416,8,Small,37,51.93,1921.41,1921.41
93,24,20030131,10104,7,Medium,33,100.0,3705.24,3300.0
93,28,20030404,10115,3,Small,27,100.0,2843.91,2700.0
93,75,20030603,10127,9,Medium,46,100.0,6176.42,4600.0
93,74,20030801,10141,3,Medium,44,100.0,5500.44,4400.0
93,61,20030921,10151,1,Medium,26,100.0,3220.1,2600.0
93,27,20031022,10165,10,Medium,48,94.92,4556.16,4556.16
93,71,20031106,10176,9,Medium,23,100.0,3114.89,2300.0
93,82,20031114,10184,4,Medium,45,100.0,4948.2,4500.0
93,48,20031125,10195,4,Medium,49,100.0,5161.17,4900.0
93,65,20031209,10207,5,Small,28,94.92,2657.76,2657.76
93,76,20040212,10220,9,Medium,37,100.0,3983.05,3700.0
93,73,20040315,10230,7,Medium,34,100.0,3974.94,3400.0
93,24,20040505,10246,3,Small,22,100.0,2928.42,2200.0
93,66,20040615,10259,2,Medium,29,100.0,3054.57,2900.0
93,40,20040720,10271,3,Medium,34,98.39,3345.26,3345.26
93,40,20040820,10282,12,Medium,38,100.0,4310.72,3800.0
93,1,20040908,10292,6,Medium,41,100.0,4983.14,4100.0
93,16,20041013,10305,3,Medium,42,100.0,4618.32,4200.0
93,79,20041022,10314,12,Medium,28,100.0,3403.12,2800.0
93,18,20041105,10325,4,Medium,38,100.0,5190.42,3800.0
93,63,20041120,10336,8,Medium,23,100.0,3141.57,2300.0
93,24,20041202,10350,8,Small,31,71.4,2213.4,2213.4
93,2,20041215,10359,2,Medium,46,100.0,4896.7,4600.0
93,40,20050123,10371,10,Small,48,56.55,2714.4,2714.4
93,24,20050222,10383,13,Medium,29,100.0,3087.05,2900.0
93,3,20050317,10395,4,Medium,46,100.0,5692.96,4600.0
93,24,20050503,10412,3,Medium,26,100.0,3460.86,2600.0
93,15,20050531,10425,2,Small,18,100.0,1895.94,1800.0
94,24,20030131,10104,2,Small,32,53.31,1705.92,1705.92
94,27,20030416,10117,11,Small,21,49.21,1033.41,1033.41
94,75,20030603,10127,4,Medium,46,69.12,3179.52,3179.52
94,40,20030808,10142,14,Small,42,49.79,2091.18,2091.18
94,24,20030928,10153,13,Small,31,57.41,1779.71,1779.71
94,27,20031022,10165,5,Small,38,66.78,2537.64,2537.64
94,71,20031106,10176,4,Small,38,64.44,2448.72,2448.72
94,51,20031114,10185,15,Small,20,48.62,972.4,972.4
94,35,20031126,10196,7,Small,46,62.09,2856.14,2856.14
94,31,20040102,10208,15,Small,30,65.61,1968.3,1968.3
94,76,20040212,10220,4,Small,30,68.54,2056.2,2056.2
94,73,20040315,10230,2,Small,43,52.14,2242.02,2242.02
94,74,20040505,10247,4,Medium,49,63.85,3128.65,3128.65
94,19,20040720,10272,4,Small,43,56.82,2443.26,2443.26
94,40,20040820,10282,7,Small,37,66.78,2470.86,2470.86
94,1,20040908,10292,1,Small,35,55.07,1927.45,1927.45
94,78,20041014,10306,15,Small,34,60.34,2051.56,2051.56
94,79,20041022,10314,7,Small,38,61.51,2337.38,2337.38
94,18,20041105,10325,7,Medium,44,100.0,5932.96,4400.0
94,28,20041121,10337,6,Small,21,100.0,2296.77,2100.0
94,24,20041202,10350,17,Medium,44,100.0,6490.88,4400.0
94,2,20041215,10359,4,Small,25,64.93,1623.25,1623.25
94,36,20050126,10372,9,Small,24,58.58,1405.92,1405.92
94,24,20050222,10383,10,Small,38,60.06,2282.28,2282.28
94,3,20050317,10395,3,Large,45,100.0,8977.05,4500.0
94,14,20050505,10413,4,Medium,51,63.85,3256.35,3256.35
95,67,20030303,10108,14,Small,34,82.99,2821.66,2821.66
95,2,20030507,10121,1,Medium,44,74.85,3293.4,3293.4
95,40,20030702,10135,15,Medium,44,96.0,4224.0,4224.0
95,4,20030825,10145,2,Medium,38,81.36,3091.68,3091.68
95,5,20031010,10159,10,Small,31,71.6,2219.6,2219.6
95,43,20031104,10169,10,Medium,48,80.55,3866.4,3866.4
95,7,20031111,10180,5,Small,21,93.56,1964.76,1964.76
95,24,20031119,10190,2,Small,40,66.72,2668.8,2668.8
95,10,20040115,10211,10,Medium,40,80.55,3222.0,3222.0
95,7,20040221,10224,3,Medium,50,77.29,3864.5,3864.5
95,12,20040405,10237,3,Small,20,68.34,1366.8,1366.8
95,10,20040526,10252,7,Medium,48,72.41,3475.68,3475.68
95,59,20040630,10264,5,Medium,47,89.5,4206.5,4206.5
95,72,20040802,10276,11,Small,21,70.78,1486.38,1486.38
95,16,20040827,10285,2,Medium,39,78.92,3077.88,3077.88
95,17,20040930,10299,5,Medium,44,80.55,3544.2,3544.2
95,18,20041015,10309,1,Small,28,88.68,2483.04,2483.04
95,80,20041103,10319,6,Medium,45,77.29,3478.05,3478.05
95,46,20041117,10331,5,Medium,20,100.0,3657.8,2000.0
95,20,20041124,10341,3,Medium,38,100.0,4682.36,3800.0
95,3,20041209,10356,4,Medium,26,100.0,3937.7,2600.0
95,51,20050107,10365,2,Medium,44,100.0,4984.32,4400.0
95,15,20050203,10375,8,Medium,49,100.0,5406.66,4900.0
95,40,20050304,10390,13,Medium,22,100.0,3491.18,2200.0
95,23,20050408,10403,3,Small,31,68.34,2118.54,2118.54
96,49,20030211,10105,5,Small,41,70.67,2897.47,2897.47
96,20,20030428,10119,14,Small,25,76.67,1916.75,1916.75
96,50,20030612,10129,5,Small,31,60.0,1860.0,1860.0
96,40,20030808,10142,2,Small,41,64.0,2624.0,2624.0
96,24,20030928,10153,1,Small,43,64.67,2780.81,2780.81
96,38,20031023,10167,12,Medium,43,75.34,3239.62,3239.62
96,77,20031107,10177,3,Small,24,76.0,1824.0,1824.0
96,51,20031114,10185,3,Small,21,54.0,1134.0,1134.0
96,54,20031126,10197,9,Small,23,64.67,1487.41,1487.41
96,31,20040102,10208,3,Small,38,74.67,2837.46,2837.46
96,56,20040219,10222,15,Small,31,62.67,1942.77,1942.77
96,13,20040329,10233,3,Small,36,70.67,2544.12,2544.12
96,1,20040507,10248,6,Small,36,71.34,2568.24,2568.24
96,44,20040617,10261,4,Small,34,62.0,2108.0,2108.0
96,57,20040721,10273,7,Small,21,65.34,1372.14,1372.14
96,58,20040820,10283,9,Medium,45,78.67,3540.15,3540.15
96,59,20040910,10295,4,Small,26,75.34,1958.84,1958.84
96,78,20041014,10306,3,Small,50,54.0,2700.0,2700.0
96,15,20041029,10315,2,Small,41,62.0,2542.0,2542.0
96,25,20041109,10326,1,Small,39,60.0,2340.0,2340.0
96,36,20041123,10339,5,Small,22,100.0,2816.44,2200.0
96,24,20041202,10350,11,Medium,46,76.67,3526.82,3526.82
96,61,20050131,10373,14,Medium,44,100.0,4627.92,4400.0
96,40,20050228,10385,1,Small,25,77.34,1933.5,1933.5
96,40,20050323,10396,1,Small,39,66.67,2600.13,2600.13
96,59,20050506,10414,6,Small,37,71.34,2639.58,2639.58
97,87,20030217,10106,7,Medium,31,100.0,3312.97,3100.0
97,11,20030429,10120,13,Medium,47,82.21,3863.87,3863.87
97,24,20030627,10133,8,Small,24,77.64,1863.36,1863.36
97,51,20030810,10143,2,Medium,36,100.0,3945.96,3600.0
97,24,20031008,10156,2,Medium,48,100.0,4954.08,4800.0
97,6,20031028,10168,14,Small,28,98.65,2762.2,2762.2
97,33,20031201,10199,2,Medium,48,83.12,3989.76,3989.76
97,45,20040112,10210,12,Small,21,78.55,1649.55,1649.55
97,11,20040220,10223,14,Small,25,100.0,2534.75,2500.0
97,58,20040402,10235,8,Small,25,100.0,2580.25,2500.0
97,62,20040511,10250,9,Small,31,91.34,2831.54,2831.54
97,24,20040624,10262,4,Medium,40,84.03,3361.2,3361.2
97,15,20040723,10275,14,Small,32,89.51,2864.32,2864.32
97,86,20040821,10284,6,Small,24,83.12,1994.88,1994.88
97,90,20040915,10296,2,Medium,42,100.0,4296.6,4200.0
97,48,20041015,10308,12,Small,21,100.0,2224.95,2100.0
97,60,20041101,10316,4,Small,34,82.21,2795.14,2795.14
97,87,20041112,10328,8,Small,27,100.0,2762.1,2700.0
97,54,20041124,10340,5,Small,30,88.6,2658.0,2658.0
97,89,20041204,10353,9,Medium,39,100.0,5043.87,3900.0
97,21,20041217,10361,4,Small,20,60.54,1210.8,1210.8
97,15,20050203,10375,6,Medium,37,81.87,3029.19,3029.19
97,22,20050303,10388,2,Large,46,100.0,10066.6,4600.0
97,2,20050330,10398,6,Medium,47,87.69,4121.43,4121.43
97,13,20050403,10401,8,Small,11,100.0,1135.31,1100.0
97,71,20050510,10416,9,Small,23,91.34,2100.82,2100.82
98,49,20030211,10105,12,Small,29,70.15,2034.35,2034.35
98,27,20030416,10117,6,Medium,38,79.68,3027.84,3027.84
98,24,20030606,10128,3,Medium,32,97.0,3104.0,3104.0
98,40,20030808,10142,9,Medium,43,84.01,3612.43,3612.43
98,24,20030928,10153,8,Small,31,87.48,2711.88,2711.88
98,22,20031021,10166,3,Medium,29,100.0,3013.97,2900.0
98,77,20031107,10177,10,Small,31,88.34,2738.54,2738.54
98,51,20031114,10185,10,Small,30,94.4,2832.0,2832.0
98,35,20031126,10196,2,Medium,50,94.4,4720.0,4720.0
98,31,20040102,10208,10,Medium,40,80.55,3222.0,3222.0
98,57,20040218,10221,4,Small,23,97.0,2231.0,2231.0
98,60,20040320,10232,7,Small,26,88.34,2296.84,2296.84
98,1,20040507,10248,13,Medium,40,100.0,4157.2,4000.0
98,57,20040721,10273,14,Small,21,100.0,2146.2,2100.0
98,40,20040820,10282,2,Medium,43,86.61,3724.23,3724.23
98,37,20040909,10293,5,Small,29,71.89,2084.81,2084.81
98,78,20041014,10306,10,Medium,38,91.81,3488.78,3488.78
98,79,20041022,10314,2,Small,23,76.22,1753.06,1753.06
98,49,20041110,10327,7,Medium,20,100.0,3469.2,2000.0
98,28,20041121,10337,9,Small,36,70.3,2530.8,2530.8
98,24,20041202,10350,4,Small,28,100.0,2924.32,2800.0
98,36,20050126,10372,2,Medium,44,100.0,4496.8,4400.0
98,5,20050223,10384,1,Medium,49,100.0,6397.44,4900.0
98,52,20050328,10397,5,Small,32,80.55,2577.6,2577.6
98,59,20050506,10414,13,Medium,34,100.0,3533.62,3400.0
99,87,20030217,10106,16,Medium,30,100.0,3177.3,3000.0
99,20,20030428,10119,7,Small,29,94.14,2730.06,2730.06
99,89,20030616,10131,8,Small,22,85.99,1891.78,1891.78
99,51,20030810,10143,11,Small,26,100.0,2612.48,2600.0
99,17,20031006,10155,9,Small,32,91.43,2925.76,2925.76
99,38,20031023,10167,5,Small,29,100.0,2940.02,2900.0
99,52,20031108,10178,8,Medium,34,96.86,3293.24,3293.24
99,53,20031114,10186,5,Small,24,99.57,2389.68,2389.68
99,54,20031126,10197,2,Small,24,90.52,2172.48,2172.48
99,55,20040109,10209,4,Small,33,88.71,2927.43,2927.43
99,56,20040219,10222,8,Small,26,100.0,2659.54,2600.0
99,34,20040508,10249,4,Medium,40,95.95,3838.0,3838.0
99,24,20040624,10262,13,Medium,44,94.14,4142.16,4142.16
99,42,20040721,10274,5,Small,24,90.52,2172.48,2172.48
99,58,20040820,10283,2,Small,20,94.14,1882.8,1882.8
99,90,20040915,10296,11,Medium,34,100.0,3477.86,3400.0
99,30,20041014,10307,5,Medium,34,97.76,3323.84,3323.84
99,60,20041101,10316,13,Medium,45,93.24,4195.8,4195.8
99,87,20041112,10328,9,Medium,41,100.0,4156.58,4100.0
99,36,20041123,10339,15,Medium,55,71.25,3918.75,3918.75
99,92,20041203,10352,3,Small,23,100.0,2352.67,2300.0
99,21,20041217,10361,14,Small,24,45.39,1089.36,1089.36
99,61,20050131,10373,15,Small,32,84.41,2701.12,2701.12
99,24,20050301,10386,13,Small,29,85.76,2487.04,2487.04
99,2,20050330,10398,7,Medium,36,100.0,3910.32,3600.0
99,62,20050401,10400,5,Medium,46,87.8,4038.8,4038.8
99,88,20050509,10415,4,Medium,32,95.95,3070.4,3070.4
100,87,20030217,10106,9,Medium,34,100.0,3763.46,3400.0
100,11,20030429,10120,15,Small,24,100.0,2584.8,2400.0
100,89,20030616,10131,1,Medium,40,100.0,4427.6,4000.0
